Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1232387,-,-,-,40.53,-74.38,0,34,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,GHI
2024,3,12,8,30,1.2000000000000002,0
2024,3,12,9,30,1,0
2024,3,12,10,30,1.2000000000000002,0
2024,3,12,11,30,2.6,28
2024,3,12,12,30,5.2,201
2024,3,12,13,30,8.1,398
2024,3,12,14,30,10.5,572
2024,3,12,15,30,12.3,702
2024,3,12,16,30,13.700000000000001,773
2024,3,12,17,30,14.700000000000001,780
2024,3,12,18,30,15.200000000000001,721
2024,3,12,19,30,15.200000000000001,607
2024,3,12,20,30,14.700000000000001,443
2024,3,12,21,30,12.700000000000001,251
2024,3,12,22,30,10.3,60
2024,3,12,23,30,9.1,0
2024,3,13,0,30,8.4,0
2024,3,13,1,30,7.800000000000001,0
2024,3,13,2,30,7.1000000000000005,0
2024,3,13,3,30,6.5,0
2024,3,13,4,30,5.9,0
2024,3,13,5,30,5.4,0
2024,3,13,6,30,5.1000000000000005,0
2024,3,13,7,30,5.1000000000000005,0
2024,3,13,8,30,5.4,0
2024,3,13,9,30,5.800000000000001,0
2024,3,13,10,30,6.1000000000000005,0
2024,3,13,11,30,7,27
2024,3,13,12,30,8.6,179
2024,3,13,13,30,10.5,338
2024,3,13,14,30,12.4,460
2024,3,13,15,30,14,567
2024,3,13,16,30,15.200000000000001,583
2024,3,13,17,30,16.3,563
2024,3,13,18,30,17,549
2024,3,13,19,30,16.6,546
2024,3,13,20,30,15.5,348
2024,3,13,21,30,13.3,239
2024,3,13,22,30,11,60
2024,3,13,23,30,9.9,0
2024,3,14,0,30,9.4,0
2024,3,14,1,30,8.8,0
2024,3,14,2,30,8.200000000000001,0
2024,3,14,3,30,7.7,0
2024,3,14,4,30,7.2,0
2024,3,14,5,30,6.7,0
2024,3,14,6,30,6.300000000000001,0
2024,3,14,7,30,6.1000000000000005,0
2024,3,14,8,30,6,0
2024,3,14,9,30,5.800000000000001,0
2024,3,14,10,30,6.1000000000000005,0
2024,3,14,11,30,7.7,33
2024,3,14,12,30,10.100000000000001,136
2024,3,14,13,30,12.8,304
2024,3,14,14,30,15.700000000000001,535
2024,3,14,15,30,17.8,694
2024,3,14,16,30,19,762
2024,3,14,17,30,20,765
2024,3,14,18,30,20.8,703
2024,3,14,19,30,20.6,586
2024,3,14,20,30,18.6,380
2024,3,14,21,30,15.600000000000001,124
2024,3,14,22,30,13,39
2024,3,14,23,30,11.5,0
2024,3,15,0,30,10.700000000000001,0
2024,3,15,1,30,10.200000000000001,0
2024,3,15,2,30,9.700000000000001,0
2024,3,15,3,30,9.5,0
2024,3,15,4,30,9.5,0
2024,3,15,5,30,9.4,0
2024,3,15,6,30,9.700000000000001,0
2024,3,15,7,30,10.4,0
2024,3,15,8,30,11,0
2024,3,15,9,30,11.5,0
2024,3,15,10,30,11.700000000000001,0
2024,3,15,11,30,12.100000000000001,10
2024,3,15,12,30,13.100000000000001,16
2024,3,15,13,30,13.9,83
2024,3,15,14,30,15.200000000000001,345
2024,3,15,15,30,17,501
2024,3,15,16,30,17.7,512
2024,3,15,17,30,17.5,474
2024,3,15,18,30,17,530
2024,3,15,19,30,16.400000000000002,408
2024,3,15,20,30,15.3,303
2024,3,15,21,30,13.700000000000001,180
2024,3,15,22,30,11.700000000000001,44
2024,3,15,23,30,10.200000000000001,0
2024,3,16,0,30,9.1,0
2024,3,16,1,30,8.200000000000001,0
2024,3,16,2,30,7.6000000000000005,0
2024,3,16,3,30,6.9,0
2024,3,16,4,30,6.300000000000001,0
2024,3,16,5,30,6,0
2024,3,16,6,30,6,0
2024,3,16,7,30,6,0
2024,3,16,8,30,5.9,0
2024,3,16,9,30,5.5,0
2024,3,16,10,30,5.300000000000001,0
2024,3,16,11,30,6.300000000000001,42
2024,3,16,12,30,8.3,219
2024,3,16,13,30,10.200000000000001,415
2024,3,16,14,30,11.4,590
2024,3,16,15,30,12.3,720
2024,3,16,16,30,12.8,791
2024,3,16,17,30,13,798
2024,3,16,18,30,13.200000000000001,736
2024,3,16,19,30,13.100000000000001,618
2024,3,16,20,30,12.600000000000001,453
2024,3,16,21,30,11.3,262
2024,3,16,22,30,9.4,74
2024,3,16,23,30,8,0
2024,3,17,0,30,7.300000000000001,0
2024,3,17,1,30,7.1000000000000005,0
2024,3,17,2,30,7,0
2024,3,17,3,30,6.9,0
2024,3,17,4,30,6.800000000000001,0
2024,3,17,5,30,6.800000000000001,0
2024,3,17,6,30,7.1000000000000005,0
2024,3,17,7,30,7.4,0
2024,3,17,8,30,7.6000000000000005,0
2024,3,17,9,30,7.800000000000001,0
2024,3,17,10,30,8,0
2024,3,17,11,30,8.9,40
2024,3,17,12,30,10.600000000000001,52
2024,3,17,13,30,12.200000000000001,138
2024,3,17,14,30,13,469
2024,3,17,15,30,13.3,737
2024,3,17,16,30,13.5,677
2024,3,17,17,30,13.5,695
2024,3,17,18,30,13.4,550
2024,3,17,19,30,13.100000000000001,558
2024,3,17,20,30,12.600000000000001,465
2024,3,17,21,30,11,265
2024,3,17,22,30,8.700000000000001,79
2024,3,17,23,30,7.300000000000001,0
2024,3,18,0,30,6.7,0
2024,3,18,1,30,6.4,0
2024,3,18,2,30,6.2,0
2024,3,18,3,30,6,0
2024,3,18,4,30,5.6000000000000005,0
2024,3,18,5,30,5.1000000000000005,0
2024,3,18,6,30,4.6000000000000005,0
2024,3,18,7,30,3.9000000000000004,0
2024,3,18,8,30,3.3000000000000003,0
2024,3,18,9,30,2.4000000000000004,0
2024,3,18,10,30,2.1,0
2024,3,18,11,30,3.2,23
2024,3,18,12,30,5,152
2024,3,18,13,30,6.4,325
2024,3,18,14,30,7.300000000000001,621
2024,3,18,15,30,7.9,542
2024,3,18,16,30,8.3,569
2024,3,18,17,30,8.3,688
2024,3,18,18,30,8,677
2024,3,18,19,30,7.4,544
2024,3,18,20,30,6.6000000000000005,285
2024,3,18,21,30,5.5,127
2024,3,18,22,30,4.2,58
2024,3,18,23,30,3.1,0
2024,3,19,0,30,2.3000000000000003,0
2024,3,19,1,30,1.6,0
2024,3,19,2,30,1,0
2024,3,19,3,30,0.6000000000000001,0
2024,3,19,4,30,0.4,0
2024,3,19,5,30,0.1,0
2024,3,19,6,30,-0.1,0
2024,3,19,7,30,-0.30000000000000004,0
2024,3,19,8,30,-0.5,0
2024,3,19,9,30,-0.7000000000000001,0
2024,3,19,10,30,-0.6000000000000001,0
2024,3,19,11,30,0.30000000000000004,59
2024,3,19,12,30,1.6,167
2024,3,19,13,30,2.8000000000000003,397
2024,3,19,14,30,4.1000000000000005,629
2024,3,19,15,30,5.300000000000001,752
2024,3,19,16,30,6.1000000000000005,771
2024,3,19,17,30,6.2,654
2024,3,19,18,30,6.1000000000000005,580
2024,3,19,19,30,5.9,470
2024,3,19,20,30,5.5,351
2024,3,19,21,30,4.5,191
2024,3,19,22,30,3.5,66
2024,3,19,23,30,3,0
2024,3,20,0,30,2.8000000000000003,0
2024,3,20,1,30,2.7,0
2024,3,20,2,30,2.7,0
2024,3,20,3,30,2.8000000000000003,0
2024,3,20,4,30,2.9000000000000004,0
2024,3,20,5,30,2.7,0
2024,3,20,6,30,2.4000000000000004,0
2024,3,20,7,30,2.4000000000000004,0
2024,3,20,8,30,2.3000000000000003,0
2024,3,20,9,30,2.1,0
2024,3,20,10,30,2.3000000000000003,0
2024,3,20,11,30,3.6,34
2024,3,20,12,30,6,30
2024,3,20,13,30,8.9,135
2024,3,20,14,30,10.600000000000001,574
2024,3,20,15,30,10.9,603
2024,3,20,16,30,11.200000000000001,597
2024,3,20,17,30,12.3,168
2024,3,20,18,30,12.700000000000001,353
2024,3,20,19,30,11.9,101
2024,3,20,20,30,10.9,215
2024,3,20,21,30,9.4,115
2024,3,20,22,30,7.300000000000001,62
2024,3,20,23,30,5.2,0
2024,3,21,0,30,3.2,0
2024,3,21,1,30,1.5,0
2024,3,21,2,30,0.30000000000000004,0
2024,3,21,3,30,-0.5,0
2024,3,21,4,30,-1,0
2024,3,21,5,30,-1.4000000000000001,0
2024,3,21,6,30,-1.7000000000000002,0
2024,3,21,7,30,-1.9000000000000001,0
2024,3,21,8,30,-2.2,0
2024,3,21,9,30,-2.6,0
2024,3,21,10,30,-2.6,0
2024,3,21,11,30,-1.9000000000000001,71
2024,3,21,12,30,-0.9,269
2024,3,21,13,30,0.30000000000000004,475
2024,3,21,14,30,1.6,652
2024,3,21,15,30,2.8000000000000003,783
2024,3,21,16,30,3.9000000000000004,846
2024,3,21,17,30,4.5,850
2024,3,21,18,30,4.800000000000001,787
2024,3,21,19,30,4.7,664
2024,3,21,20,30,4.3,494
2024,3,21,21,30,3.2,291
2024,3,21,22,30,1.6,93
2024,3,21,23,30,0.1,0
2024,3,22,0,30,-0.6000000000000001,0
2024,3,22,1,30,-1.2000000000000002,0
2024,3,22,2,30,-1.9000000000000001,0
2024,3,22,3,30,-2.6,0
2024,3,22,4,30,-3,0
2024,3,22,5,30,-3.3000000000000003,0
2024,3,22,6,30,-3.4000000000000004,0
2024,3,22,7,30,-3.5,0
2024,3,22,8,30,-3.6,0
2024,3,22,9,30,-3.7,0
2024,3,22,10,30,-3.3000000000000003,0
2024,3,22,11,30,-1.9000000000000001,72
2024,3,22,12,30,-0.2,262
2024,3,22,13,30,1.5,455
2024,3,22,14,30,3.1,624
2024,3,22,15,30,4.5,540
2024,3,22,16,30,5.7,822
2024,3,22,17,30,6.5,821
2024,3,22,18,30,7,557
2024,3,22,19,30,7.2,108
2024,3,22,20,30,6.9,64
2024,3,22,21,30,5.5,42
2024,3,22,22,30,3.6,29
2024,3,22,23,30,2.6,0
2024,3,23,0,30,2.3000000000000003,0
2024,3,23,1,30,2.3000000000000003,0
2024,3,23,2,30,2.7,0
2024,3,23,3,30,3.1,0
2024,3,23,4,30,3.3000000000000003,0
2024,3,23,5,30,3.7,0
2024,3,23,6,30,4,0
2024,3,23,7,30,4.4,0
2024,3,23,8,30,4.9,0
2024,3,23,9,30,5.4,0
2024,3,23,10,30,6.1000000000000005,0
2024,3,23,11,30,7,20
2024,3,23,12,30,8.1,12
2024,3,23,13,30,9.200000000000001,16
2024,3,23,14,30,10.100000000000001,24
2024,3,23,15,30,10.700000000000001,41
2024,3,23,16,30,11.100000000000001,33
2024,3,23,17,30,11.3,27
2024,3,23,18,30,11,52
2024,3,23,19,30,9.8,41
2024,3,23,20,30,7.5,93
2024,3,23,21,30,5.4,37
2024,3,23,22,30,4,34
2024,3,23,23,30,3,0
2024,3,24,0,30,2.2,0
2024,3,24,1,30,1.4000000000000001,0
2024,3,24,2,30,0.5,0
2024,3,24,3,30,-0.30000000000000004,0
2024,3,24,4,30,-1,0
2024,3,24,5,30,-1.6,0
2024,3,24,6,30,-1.9000000000000001,0
2024,3,24,7,30,-2.1,0
2024,3,24,8,30,-2.3000000000000003,0
2024,3,24,9,30,-2.5,0
2024,3,24,10,30,-2.4000000000000004,0
2024,3,24,11,30,-1.3,86
2024,3,24,12,30,0.30000000000000004,288
2024,3,24,13,30,1.8,494
2024,3,24,14,30,3.2,664
2024,3,24,15,30,4.5,789
2024,3,24,16,30,5.800000000000001,855
2024,3,24,17,30,6.7,855
2024,3,24,18,30,7.300000000000001,794
2024,3,24,19,30,7.300000000000001,672
2024,3,24,20,30,6.800000000000001,504
2024,3,24,21,30,5.6000000000000005,306
2024,3,24,22,30,3.7,105
2024,3,24,23,30,2.3000000000000003,0
2024,3,25,0,30,1.4000000000000001,0
2024,3,25,1,30,0.8,0
2024,3,25,2,30,0.30000000000000004,0
2024,3,25,3,30,-0.2,0
2024,3,25,4,30,-0.6000000000000001,0
2024,3,25,5,30,-1,0
2024,3,25,6,30,-1.4000000000000001,0
2024,3,25,7,30,-1.5,0
2024,3,25,8,30,-1.4000000000000001,0
2024,3,25,9,30,-1.5,0
2024,3,25,10,30,-1.1,0
2024,3,25,11,30,0.4,86
2024,3,25,12,30,2.4000000000000004,286
2024,3,25,13,30,4.2,488
2024,3,25,14,30,5.7,660
2024,3,25,15,30,7.1000000000000005,783
2024,3,25,16,30,8.3,850
2024,3,25,17,30,9.200000000000001,853
2024,3,25,18,30,9.700000000000001,792
2024,3,25,19,30,9.8,673
2024,3,25,20,30,9.5,506
2024,3,25,21,30,8.200000000000001,306
2024,3,25,22,30,5.800000000000001,105
2024,3,25,23,30,4.5,0
2024,3,26,0,30,4.4,0
2024,3,26,1,30,3.6,0
2024,3,26,2,30,2.5,0
2024,3,26,3,30,1.6,0
2024,3,26,4,30,1,0
2024,3,26,5,30,0.7000000000000001,0
2024,3,26,6,30,0.5,0
2024,3,26,7,30,0.6000000000000001,0
2024,3,26,8,30,1.1,0
2024,3,26,9,30,1.5,0
2024,3,26,10,30,1.8,0
2024,3,26,11,30,2.5,43
2024,3,26,12,30,3.4000000000000004,173
2024,3,26,13,30,4.5,375
2024,3,26,14,30,5.7,500
2024,3,26,15,30,6.800000000000001,713
2024,3,26,16,30,7.7,423
2024,3,26,17,30,8.1,645
2024,3,26,18,30,8,757
2024,3,26,19,30,7.7,631
2024,3,26,20,30,7.300000000000001,292
2024,3,26,21,30,6.800000000000001,146
2024,3,26,22,30,6.300000000000001,38
2024,3,26,23,30,6,0
2024,3,27,0,30,5.9,0
2024,3,27,1,30,5.7,0
2024,3,27,2,30,5.5,0
2024,3,27,3,30,5.300000000000001,0
2024,3,27,4,30,5.2,0
2024,3,27,5,30,5,0
2024,3,27,6,30,4.9,0
2024,3,27,7,30,4.9,0
2024,3,27,8,30,5,0
2024,3,27,9,30,5,0
2024,3,27,10,30,5.2,0
2024,3,27,11,30,5.5,57
2024,3,27,12,30,6.1000000000000005,27
2024,3,27,13,30,6.9,51
2024,3,27,14,30,7.9,105
2024,3,27,15,30,9.200000000000001,68
2024,3,27,16,30,10.3,100
2024,3,27,17,30,11.3,113
2024,3,27,18,30,11.8,89
2024,3,27,19,30,11.3,49
2024,3,27,20,30,10.5,20
2024,3,27,21,30,9.9,17
2024,3,27,22,30,9.1,12
2024,3,27,23,30,8.4,0
2024,3,28,0,30,8.1,0
2024,3,28,1,30,7.9,0
2024,3,28,2,30,7.9,0
2024,3,28,3,30,8,0
2024,3,28,4,30,7.9,0
2024,3,28,5,30,7.6000000000000005,0
2024,3,28,6,30,7.1000000000000005,0
2024,3,28,7,30,6.9,0
2024,3,28,8,30,6.6000000000000005,0
2024,3,28,9,30,6.300000000000001,0
2024,3,28,10,30,6.4,0
2024,3,28,11,30,7.1000000000000005,14
2024,3,28,12,30,8,12
2024,3,28,13,30,8.700000000000001,93
2024,3,28,14,30,9.1,178
2024,3,28,15,30,9.200000000000001,57
2024,3,28,16,30,9.1,88
2024,3,28,17,30,9,93
2024,3,28,18,30,8.9,82
2024,3,28,19,30,8.8,28
2024,3,28,20,30,8.6,58
2024,3,28,21,30,8.1,23
2024,3,28,22,30,7.6000000000000005,4
2024,3,28,23,30,7.1000000000000005,0
2024,3,29,0,30,6.7,0
2024,3,29,1,30,6.300000000000001,0
2024,3,29,2,30,5.7,0
2024,3,29,3,30,5.1000000000000005,0
2024,3,29,4,30,4.6000000000000005,0
2024,3,29,5,30,4.1000000000000005,0
2024,3,29,6,30,3.7,0
2024,3,29,7,30,3.5,0
2024,3,29,8,30,3.2,0
2024,3,29,9,30,3,0
2024,3,29,10,30,2.9000000000000004,0
2024,3,29,11,30,3.7,105
2024,3,29,12,30,5.4,312
2024,3,29,13,30,7.1000000000000005,517
2024,3,29,14,30,8.3,688
2024,3,29,15,30,9.3,810
2024,3,29,16,30,10.100000000000001,873
2024,3,29,17,30,10.600000000000001,871
2024,3,29,18,30,10.700000000000001,806
2024,3,29,19,30,10.4,683
2024,3,29,20,30,9.600000000000001,515
2024,3,29,21,30,8.3,316
2024,3,29,22,30,6.7,117
2024,3,29,23,30,5.2,0
2024,3,30,0,30,4.3,0
2024,3,30,1,30,3.6,0
2024,3,30,2,30,3.1,0
2024,3,30,3,30,2.7,0
2024,3,30,4,30,2.4000000000000004,0
2024,3,30,5,30,2.1,0
2024,3,30,6,30,1.8,0
2024,3,30,7,30,1.5,0
2024,3,30,8,30,1.1,0
2024,3,30,9,30,0.6000000000000001,0
2024,3,30,10,30,0.9,0
2024,3,30,11,30,2.4000000000000004,111
2024,3,30,12,30,4.4,316
2024,3,30,13,30,6.2,520
2024,3,30,14,30,8.200000000000001,608
2024,3,30,15,30,9.8,815
2024,3,30,16,30,10.9,714
2024,3,30,17,30,11.3,666
2024,3,30,18,30,11,646
2024,3,30,19,30,10.600000000000001,542
2024,3,30,20,30,9.9,379
2024,3,30,21,30,9,131
2024,3,30,22,30,8.1,36
2024,3,30,23,30,7.5,0
2024,3,31,0,30,7.2,0
2024,3,31,1,30,7,0
2024,3,31,2,30,6.800000000000001,0
2024,3,31,3,30,6.4,0
2024,3,31,4,30,6.1000000000000005,0
2024,3,31,5,30,6.2,0
2024,3,31,6,30,6.300000000000001,0
2024,3,31,7,30,5.800000000000001,0
2024,3,31,8,30,4.800000000000001,0
2024,3,31,9,30,3.7,0
2024,3,31,10,30,3.8000000000000003,0
2024,3,31,11,30,5.2,108
2024,3,31,12,30,7,306
2024,3,31,13,30,8.5,504
2024,3,31,14,30,9.8,558
2024,3,31,15,30,11,609
2024,3,31,16,30,12,639
2024,3,31,17,30,12.9,647
2024,3,31,18,30,13.5,675
2024,3,31,19,30,13.5,578
2024,3,31,20,30,12.8,483
2024,3,31,21,30,11.200000000000001,252
2024,3,31,22,30,9.4,39
2024,3,31,23,30,7.9,0
2024,4,1,0,30,6.9,0
2024,4,1,1,30,6.5,0
2024,4,1,2,30,6.4,0
2024,4,1,3,30,6.2,0
2024,4,1,4,30,6.1000000000000005,0
2024,4,1,5,30,5.800000000000001,0
2024,4,1,6,30,5.6000000000000005,0
2024,4,1,7,30,5.300000000000001,0
2024,4,1,8,30,5.300000000000001,0
2024,4,1,9,30,5.5,0
2024,4,1,10,30,5.9,0
2024,4,1,11,30,6.300000000000001,16
2024,4,1,12,30,6.9,18
2024,4,1,13,30,7.6000000000000005,60
2024,4,1,14,30,8.5,64
2024,4,1,15,30,9.600000000000001,104
2024,4,1,16,30,10.9,227
2024,4,1,17,30,11.8,144
2024,4,1,18,30,12.5,82
2024,4,1,19,30,13,126
2024,4,1,20,30,12.9,112
2024,4,1,21,30,12.5,68
2024,4,1,22,30,11.700000000000001,42
2024,4,1,23,30,10.600000000000001,1
2024,4,2,0,30,9.5,0
2024,4,2,1,30,8.3,0
2024,4,2,2,30,7.800000000000001,0
2024,4,2,3,30,7.800000000000001,0
2024,4,2,4,30,7.7,0
2024,4,2,5,30,7.800000000000001,0
2024,4,2,6,30,7.2,0
2024,4,2,7,30,6.300000000000001,0
2024,4,2,8,30,6,0
2024,4,2,9,30,5.9,0
2024,4,2,10,30,6.2,0
2024,4,2,11,30,7,43
2024,4,2,12,30,7.6000000000000005,55
2024,4,2,13,30,8.1,155
2024,4,2,14,30,8.4,84
2024,4,2,15,30,8.3,86
2024,4,2,16,30,8,48
2024,4,2,17,30,7.9,45
2024,4,2,18,30,7.7,41
2024,4,2,19,30,7.2,91
2024,4,2,20,30,6.7,34
2024,4,2,21,30,6.300000000000001,7
2024,4,2,22,30,6.1000000000000005,27
2024,4,2,23,30,5.9,1
2024,4,3,0,30,5.9,0
2024,4,3,1,30,6.1000000000000005,0
2024,4,3,2,30,6.300000000000001,0
2024,4,3,3,30,6.4,0
2024,4,3,4,30,6.4,0
2024,4,3,5,30,6.300000000000001,0
2024,4,3,6,30,6,0
2024,4,3,7,30,5.9,0
2024,4,3,8,30,5.800000000000001,0
2024,4,3,9,30,5.7,0
2024,4,3,10,30,5.7,1
2024,4,3,11,30,5.7,20
2024,4,3,12,30,5.7,13
2024,4,3,13,30,5.7,32
2024,4,3,14,30,5.7,46
2024,4,3,15,30,5.7,45
2024,4,3,16,30,5.7,232
2024,4,3,17,30,5.6000000000000005,164
2024,4,3,18,30,5.6000000000000005,90
2024,4,3,19,30,5.800000000000001,71
2024,4,3,20,30,5.800000000000001,22
2024,4,3,21,30,5.6000000000000005,8
2024,4,3,22,30,5.6000000000000005,24
2024,4,3,23,30,5.5,0
2024,4,4,0,30,5.2,0
2024,4,4,1,30,4.9,0
2024,4,4,2,30,4.7,0
2024,4,4,3,30,4.7,0
2024,4,4,4,30,4.3,0
2024,4,4,5,30,3.6,0
2024,4,4,6,30,3,0
2024,4,4,7,30,2.5,0
2024,4,4,8,30,2.3000000000000003,0
2024,4,4,9,30,2.2,0
2024,4,4,10,30,2.3000000000000003,1
2024,4,4,11,30,3.2,67
2024,4,4,12,30,4.7,329
2024,4,4,13,30,6.2,459
2024,4,4,14,30,7.4,276
2024,4,4,15,30,8.200000000000001,224
2024,4,4,16,30,9,558
2024,4,4,17,30,9.600000000000001,380
2024,4,4,18,30,9.700000000000001,456
2024,4,4,19,30,9.4,533
2024,4,4,20,30,8.8,130
2024,4,4,21,30,7.9,108
2024,4,4,22,30,6.800000000000001,22
2024,4,4,23,30,5.800000000000001,2
2024,4,5,0,30,5.1000000000000005,0
2024,4,5,1,30,4.5,0
2024,4,5,2,30,4,0
2024,4,5,3,30,3.6,0
2024,4,5,4,30,3.2,0
2024,4,5,5,30,2.7,0
2024,4,5,6,30,2.3000000000000003,0
2024,4,5,7,30,2.1,0
2024,4,5,8,30,2.2,0
2024,4,5,9,30,2.2,0
2024,4,5,10,30,2.5,2
2024,4,5,11,30,3.6,60
2024,4,5,12,30,4.9,242
2024,4,5,13,30,6.2,507
2024,4,5,14,30,7.300000000000001,421
2024,4,5,15,30,8.1,507
2024,4,5,16,30,8.5,561
2024,4,5,17,30,8.700000000000001,428
2024,4,5,18,30,8.5,412
2024,4,5,19,30,8.3,535
2024,4,5,20,30,7.9,368
2024,4,5,21,30,7.1000000000000005,142
2024,4,5,22,30,5.800000000000001,137
2024,4,5,23,30,4.6000000000000005,3
2024,4,6,0,30,3.9000000000000004,0
2024,4,6,1,30,3.3000000000000003,0
2024,4,6,2,30,2.9000000000000004,0
2024,4,6,3,30,2.8000000000000003,0
2024,4,6,4,30,2.7,0
2024,4,6,5,30,2.5,0
2024,4,6,6,30,2.4000000000000004,0
2024,4,6,7,30,2.3000000000000003,0
2024,4,6,8,30,2.2,0
2024,4,6,9,30,2.1,0
2024,4,6,10,30,2.6,2
2024,4,6,11,30,4.2,73
2024,4,6,12,30,5.9,184
2024,4,6,13,30,7.1000000000000005,336
2024,4,6,14,30,8,324
2024,4,6,15,30,8.700000000000001,280
2024,4,6,16,30,9.200000000000001,562
2024,4,6,17,30,9.700000000000001,577
2024,4,6,18,30,9.9,457
2024,4,6,19,30,9.9,327
2024,4,6,20,30,9.700000000000001,132
2024,4,6,21,30,9.1,98
2024,4,6,22,30,7.800000000000001,129
2024,4,6,23,30,6.5,0
2024,4,7,0,30,5.6000000000000005,0
2024,4,7,1,30,4.9,0
2024,4,7,2,30,4.2,0
2024,4,7,3,30,3.5,0
2024,4,7,4,30,2.8000000000000003,0
2024,4,7,5,30,2.4000000000000004,0
2024,4,7,6,30,2.2,0
2024,4,7,7,30,2,0
2024,4,7,8,30,1.8,0
2024,4,7,9,30,1.7000000000000002,0
2024,4,7,10,30,2.4000000000000004,5
2024,4,7,11,30,4.5,146
2024,4,7,12,30,6.6000000000000005,326
2024,4,7,13,30,8.1,504
2024,4,7,14,30,9.3,402
2024,4,7,15,30,10.5,827
2024,4,7,16,30,11.600000000000001,896
2024,4,7,17,30,12.4,897
2024,4,7,18,30,12.9,809
2024,4,7,19,30,13,710
2024,4,7,20,30,12.700000000000001,529
2024,4,7,21,30,11.700000000000001,344
2024,4,7,22,30,9.4,142
2024,4,7,23,30,7.1000000000000005,5
2024,4,8,0,30,6.2,0
2024,4,8,1,30,5.800000000000001,0
2024,4,8,2,30,6,0
2024,4,8,3,30,6,0
2024,4,8,4,30,5.1000000000000005,0
2024,4,8,5,30,3.5,0
2024,4,8,6,30,2.1,0
2024,4,8,7,30,1.3,0
2024,4,8,8,30,0.9,0
2024,4,8,9,30,0.7000000000000001,0
2024,4,8,10,30,1.9000000000000001,6
2024,4,8,11,30,4.7,150
2024,4,8,12,30,7.9,358
2024,4,8,13,30,11.600000000000001,560
2024,4,8,14,30,14.3,732
2024,4,8,15,30,15.8,851
2024,4,8,16,30,16.900000000000002,912
2024,4,8,17,30,17.400000000000002,831
2024,4,8,18,30,17.7,780
2024,4,8,19,30,17.7,668
2024,4,8,20,30,17.2,401
2024,4,8,21,30,15.5,134
2024,4,8,22,30,13.100000000000001,44
2024,4,8,23,30,11.5,4
2024,4,9,0,30,10.9,0
2024,4,9,1,30,10.5,0
2024,4,9,2,30,10,0
2024,4,9,3,30,9.4,0
2024,4,9,4,30,8.8,0
2024,4,9,5,30,8,0
2024,4,9,6,30,7.300000000000001,0
2024,4,9,7,30,6.800000000000001,0
2024,4,9,8,30,6.6000000000000005,0
2024,4,9,9,30,6.4,0
2024,4,9,10,30,7.6000000000000005,5
2024,4,9,11,30,10.100000000000001,145
2024,4,9,12,30,12.8,344
2024,4,9,13,30,15.8,513
2024,4,9,14,30,18.6,669
2024,4,9,15,30,20.5,742
2024,4,9,16,30,21.700000000000003,749
2024,4,9,17,30,22.400000000000002,799
2024,4,9,18,30,22.8,691
2024,4,9,19,30,22.900000000000002,685
2024,4,9,20,30,22.6,523
2024,4,9,21,30,20.5,305
2024,4,9,22,30,16.6,118
2024,4,9,23,30,13.9,5
2024,4,10,0,30,12.9,0
2024,4,10,1,30,12.100000000000001,0
2024,4,10,2,30,11.4,0
2024,4,10,3,30,10.700000000000001,0
2024,4,10,4,30,10,0
2024,4,10,5,30,9.8,0
2024,4,10,6,30,9.700000000000001,0
2024,4,10,7,30,9.3,0
2024,4,10,8,30,8.9,0
2024,4,10,9,30,8.4,0
2024,4,10,10,30,8.4,5
2024,4,10,11,30,9.200000000000001,104
2024,4,10,12,30,10.9,256
2024,4,10,13,30,12.9,317
2024,4,10,14,30,14.700000000000001,430
2024,4,10,15,30,16.1,431
2024,4,10,16,30,17,365
2024,4,10,17,30,17.1,613
2024,4,10,18,30,16.3,449
2024,4,10,19,30,15.4,273
2024,4,10,20,30,14.5,353
2024,4,10,21,30,13.5,152
2024,4,10,22,30,12.100000000000001,48
2024,4,10,23,30,10.9,4
2024,4,11,0,30,10.3,0
2024,4,11,1,30,9.9,0
2024,4,11,2,30,9.700000000000001,0
2024,4,11,3,30,9.5,0
2024,4,11,4,30,9.3,0
2024,4,11,5,30,9,0
2024,4,11,6,30,8.700000000000001,0
2024,4,11,7,30,8.6,0
2024,4,11,8,30,8.5,0
2024,4,11,9,30,8.5,0
2024,4,11,10,30,8.5,6
